# 코워크 10차 통합본(2026-09-22) clips — 클립 단위 통째 교체
# 손으로 적지 않았다. 코워크_10차_통합본_20260922.json 의 clips 에서 뽑았다.
# ★33·34·35(하객 서약)은 뺐다 — 2026-09-20 사장님 지시로 폐지한 갈래다([ASK_RETIRED]).
#   「그부분 삭제하자 않될거같아 ai성우라서 한계가잇어 자연스럽지못해」
#   제거 지시 보존 규칙: 되살리지 않고 사장님께 올린다.
# ★43_parents-letter 는 뺐다 — 10차가 48«문장»으로 쪼갰는데 생성기는 9«문단»이다.
#   문단 나눔에 뜻이 있고(「하나, 갖출 것은…」 번호 매긴 절), 같은 글이 고객 화면
#   parents.html 에도 있어 화면과 낭독이 함께 가야 한다. 따로 본다.
# ★폐지 클립(empty)도 뺐다 — RETIRED 로 다루는 일이지 문면 교체가 아니다.
14_tribute	이겸	어머니는 제가 스무 살이 되던 해부터 제 방 문을 그냥 열지 않으셨습니다. 꼭 두 번 두드리고 기다리셨고요. 저는 그게 예의라고만 생각했습니다. 그게 아들을 어른으로 인정하신 방식이었다는 걸 이제 압니다. 아버지는 제가 뭘 하겠다고 할 때마다 이유를 세 개씩 물으셨습니다. 그때마다 저는 잔소리로 들었지요. 세 개를 다 대지 못하면 아직 아니라는 뜻이었습니다. 오늘은 세 개를 다 댈 수 있습니다. 하윤이랑 살고 싶고, 하윤이랑 늙고 싶고, 하윤이 옆이 제일 편합니다. 아버지, 이제 물어보셔도 됩니다. 어머니, 오늘은 두드리지 않으셔도 됩니다. 그냥 들어오세요.	어머니는 제가 스무 살이 되던 해부터, 제 방 문을 그냥 열지 않으셨습니다. 꼭 두 번 두드리고 기다리셨고요. 저는 그게 예의라고만 생각했습니다. 사실은 아들을 어른으로 대해 주신 거였다는 걸, 이제 압니다. 아버지는 제가 뭘 하겠다고 할 때마다, 이유를 세 개씩 물으셨습니다. 저는 잔소리로 들었지요. 세 개를 다 대지 못하면, 아직 아니라는 뜻이었습니다. 오늘은 세 개를 다 댈 수 있습니다. 하윤이랑 살고 싶고, 하윤이랑 늙고 싶고, 하윤이 옆이 제일 편합니다. 이유를 세 개 대는 법도, 문 앞에서 기다려 주는 법도, 다 두 분께 배웠습니다. 고맙습니다. 아버지, 이제 물어보세요. 어머니, 오늘은 두드리지 않으셔도 됩니다. 그냥 들어오세요.
27_tribute-reply	정숙	서준아. 엄마는 네 아버지가 저렇게 우는 건 오늘 처음 본다. 아까부터 안경을 벗었다 썼다 저러고 계신다. 이제는 네가 우리 집 문을 두드려라. 엄마가 열어 줄게.	서준아. 엄마는 네 아버지 우는 거, 결혼하고 한 번도 못 봤다. 오늘은 장담 못 하겠네. 이제는 네가 우리 집 문을 두드려라. 엄마가 열어 줄게.
18_entry-A	신랑·신부	저희 두 사람은 오늘까지 각자의 길을 걸어왔습니다. 이제 그 두 길을, 여기서 하나로 잇습니다. 저희의 첫걸음을 함께 맞아 주세요.	저희 두 사람은 오늘까지 각자의 길을 걸어왔습니다. 이제 그 두 길을, 여기서 하나로 잇습니다. 이 첫걸음을, 박수로 맞이해 주세요.
20_entry-C	신랑·신부	이 순간을 저희가 오래 기다렸습니다. 서로의 손을 잡고, 평생 함께 걸을 첫걸음을 내딛습니다. 이제, 그 문을 엽니다.	저희는 이 순간을 오래 그려 왔습니다. 귀한 걸음 해 주신 여러분, 박수로 반겨 주세요.
23_entry-F	신랑·신부	오랜 시간 각자 써 내려온 저희 두 사람의 이야기가, 오늘 한 권으로 묶입니다. 그 첫 장을 함께 열어 주세요.	오랜 시간 저희가 각자 써 내려온 두 권의 이야기가, 오늘 한 권으로 묶입니다. 그 첫 장을, 박수로 열어 주세요.
08_vow-groom	이겸	하윤아. 아는 것만 말할게. 작년에 네가 회사에서 많이 힘들었을 때, 너는 나한테 한 번도 힘들다는 말을 안 했어. 대신 그 주에 우리 집 그릇이 다 반짝반짝했어. 너는 말수가 줄면 설거지를 오래 해. 그걸 아는 데 삼 년이 걸렸어. 그동안 네가 몇 번을 혼자 참았을지, 생각하면 아직도 마음이 그래. 괜찮다고 해도 한 번은 더 물을게. 오늘부터 너는 혼자 참지 않아.	하윤아. 아는 것만 말할게. 작년에 네가 회사에서 많이 힘들었을 때, 너는 나한테 한 번도 힘들다는 말을 안 했어. 대신 그 주에 너희 집 그릇이 다 반짝반짝했어. 너는 말수가 줄면 설거지를 오래 해. 그걸 아는 데 삼 년이 걸렸어. 그동안 네가 혼자 삼킨 말이 얼마나 많았을지, 생각하면 아직도 마음이 쓰여. 이제 네가 설거지를 오래 하는 날엔, 내가 옆에서 그릇을 닦을게. 괜찮다고 해도 한 번은 더 물을게. 오늘부터 너는 혼자 참지 않아도 돼.
09_vow-bride	서진	서준아. 사랑한다는 말은 앞으로도 많이 할 테니, 오늘은 지킬 수 있는 것만 약속할게. 나는 너한테 할 말은 다 하는 사람이야. 작년에 내가 너한테 삼십 분을 따진 날이 있었어. 너는 다 듣고 나서 밥 먹었냐고 물었어. 그때 좀 졌다고 생각했어. 너한테는 삼십 분을 따지면서, 정작 내가 힘들다는 말은 한 번도 안 했더라. 앞으로도 나는 따질 거야. 그건 못 고쳐. 대신 다 따지고 나서 내가 먼저 밥 먹었냐고 물을게. 네가 잘못한 날에도 남들보다 내가 먼저 네 편이 될게. 힘든 날엔 나한테 먼저 말해 줘. 나도 그렇게 해 볼게.	서준아. 사랑한다는 말은 앞으로도 많이 할 테니, 오늘은 지킬 수 있는 것만 약속할게. 나는 너한테만은 할 말을 다 하는 사람이야. 예전에 내가 너한테 삼십 분을 따진 적이 있어. 너는 다 듣고 나서 밥 먹었냐고 물었어. 그때 좀 졌다고 생각했어. 너한테는 삼십 분을 따지면서, 정작 내가 힘들다는 말은 한 번도 안 했더라. 그래도 나는 따질 거야. 그건 못 고쳐. 대신 다 따지고 나서 내가 먼저 밥 먹었냐고 물을게. 네가 잘못한 날에도, 나는 네 편이 될게. 힘든 날엔 나한테 먼저 말해 줘. 나도 이제는, 힘든 날 너한테 제일 먼저 갈게.
26_vow-both	신랑·신부	오늘 한 약속, 잊지 않고 살겠습니다. 가까이서 오래 응원해 주세요.	이 약속, 꼭 지키겠습니다. 가까이서 오래 응원해 주세요.
24_vow-both-1	이겸	오늘 한 약속, 잊지 않고 살겠습니다. 가까이서 오래 응원해 주세요.	이 약속, 꼭 지키겠습니다. 가까이서 오래 응원해 주세요.
25_vow-both-2	서진	오늘 한 약속, 잊지 않고 살겠습니다. 가까이서 오래 응원해 주세요.	이 약속, 꼭 지키겠습니다. 가까이서 오래 응원해 주세요.
17_narr-valley-wine	우성	지금, 두 사람이 각자의 잔을 하나로 모읍니다. 두 가지 맛이, 한 잔에서 어우러집니다.	맛이 다른 두 와인이, 한 잔에서 어우러집니다. 신랑 신부, 각자의 잔을 하나로 모아 주시면 됩니다.
54_narr-valley-out	우성	두 사람이 오늘의 첫 순간을 함께 나눴습니다.	어우러진 맛은, 다시 나뉘지 않지요.
86_narr-round-mid	우성	두 분이 절반쯤 인사를 나누셨습니다. 아직 들르지 못한 자리도 차례로 찾아뵙겠습니다. 잠깐 자리를 비우셔도, 다녀오신 뒤에 인사드리겠습니다.	신랑 신부가 절반쯤 인사를 나눴고, 남은 자리도 차례로 찾아뵙겠습니다. 잠깐 자리를 비우셔도, 한 분도 놓치지 않겠습니다.
50_bridge-5-wait-setup	진희	다음 순서를 준비하겠습니다. 잠시만 기다려 주시기 바랍니다.	다음 순서를 준비하겠습니다. 잠시만 기다려 주시겠어요?
51_bridge-6-resume	진희	기다려 주셔서 감사합니다. 이제, 멈춘 자리에서 다시 이어가겠습니다.	기다려 주셔서 감사합니다. 이어서 진행하겠습니다.
